site_id,prev_bucket,verdict,saved,elapsed_s,signal,err,out_tail
afd-fr-fr,,HEALTHY,3,8.8,,,ment-de-cap]: Afrique du Sud : Vers un changement de cap ? [afd-fr-fr] Saved [panorama-semestriel-2026-2-economie-internationale-vous-avez-dit-resilience]: PANORAMA SEMESTRIEL 2026 #2 Économie internationale : Vous avez dit «R [afd-fr-fr] Done. Total saved: 3 
apra-gov-au-statistics,,HEALTHY,3,6.2,,,
auswaertiges-amt-de-en,,HEALTHY,3,5.3,,,"[auswaertiges-amt-de-en] saved 2/3: Alert to Countries, Companies, and Other Entities Regarding North Kore [auswaertiges-amt-de-en] saved 3/3: Interview with Foreign Minister Johann Wadephul in the print outlets o [auswaertiges-amt-de-en] Done. Total saved: 3 "
bmas-de-de,,HEALTHY,3,7.1,,,ed 1/3: Arbeitsmarkt zeigte sich im Jahr 2019 robust [bmas-de-de] saved 2/3: Arbeitsmarkt im September 2020 [bmas-de-de] saved 3/3: Bundeskabinett beschließt Sozialversicherungsrechengrößen 2016 [bmas-de-de] Fetching page 2 … [bmas-de-de] Done. Total saved: 3 
bmz-de-de,,HEALTHY,3,33.4,,,4 chars) [bmz-de-de] item 258402 skipped: abstract too short (0 chars) [bmz-de-de] item 246168 skipped: abstract too short (81 chars) [bmz-de-de] saved 3/3: 17. Entwicklungspolitischer Bericht der Bundesregierung (Kurzfassung) [bmz-de-de] done. Total saved: 3 
cac-gov-cn-hdfw,,HEALTHY,3,3.2,,,[cac-gov-cn-hdfw] Total records reported: 91 [cac-gov-cn-hdfw] Saved 1: 中央网信办举报中心上半年转交处置仿冒假冒网站759个 [cac-gov-cn-hdfw] Saved 2: 中央网信办举报中心开设“涉AI应用乱象举报专区” [cac-gov-cn-hdfw] Saved 3: 中央网信办举报中心公布网络举报指南 [cac-gov-cn-hdfw] Done. Total saved: 3 
cea-hal-science-cnrgh,,HEALTHY,3,1.4,,,hylation at the global [cea-hal-science-cnrgh] Saved 2/3: Contribution de l'épigénétique dans l'expression phénotypiqu [cea-hal-science-cnrgh] Saved 3/3: Genetic and functional evaluation of MITF as a candidate gen [cea-hal-science-cnrgh] Done. Total saved: 3 
cnes-fr-communiques,,HEALTHY,3,5.8,,,"nt rendez-vous au C’Space [cnes-fr-communiques] saved: Assises du NewSpace 2026 : plusieurs temps forts pour le CNES [cnes-fr-communiques] saved: Sirius Space opèrera depuis le Centre spatial guyanais, sur l’Ensemble [cnes-fr-communiques] Done. Total saved: 3 "
cstb-fr-communiques-de-press,,HEALTHY,3,7.2,,,"[cstb-fr-communiques-de-press] saved: Développer la réparation durable dans bâtiment [cstb-fr-communiques-de-press] saved: Transition énergétique du parc tertiaire [cstb-fr-communiques-de-press] saved: Direction Santé, Ambiances et Mobilités "
data-nist-gov-sdp,,HEALTHY,3,26.9,,," ""Intrinsic dimensionality of Hounsfield unit measurements: [data-nist-gov-sdp] Saved 2/3: SHREC'12 Track: Sketch-Based 3D Shape Retrieval [data-nist-gov-sdp] Saved 3/3: NIST SAMATE Software Assurance Reference Dataset [data-nist-gov-sdp] Done. Total saved: 3 "
dhs-gov-news-releases,,HEALTHY,3,2.0,,,"ets Border Patrol Agen [dhs-gov-news-releases] Saved 2/3: DEPORTED: DHS Deports More Criminal Illegal Aliens, Includin [dhs-gov-news-releases] Saved 3/3: WORST OF THE WORST: ICE Arrests Murderers, Pedophiles, Sexua [dhs-gov-news-releases] Done. Total saved: 3 "
drugsandalcohol-ie-cgi,,HEALTHY,3,4.8,,,(GRAI) annual repor [drugsandalcohol-ie-cgi] saved 2/3: Rapid Action Drug Alerts and Response (RADAR) quarterly repo [drugsandalcohol-ie-cgi] saved 3/3: The depiction of under 25s in alcohol and gambling ads onlin [drugsandalcohol-ie-cgi] Done. Total saved: 3 
edi-admin-ch-de,,HEALTHY,3,4.3,,,[edi-admin-ch-de] Saved 1/3: «Lex Netflix»: Investitionen in das Schweizer Filmschaffen s [edi-admin-ch-de] Saved 2/3: Tierseuchen früh erkennen: Was die Überwachung 2025 zeigt [edi-admin-ch-de] Saved 3/3: BAG-Bulletin [edi-admin-ch-de] Done. Total saved: 3 
en-moj-gov-cn-lawsandregulationsht,,HEALTHY,3,1.4,,,-lawsandregulationsht] saved 2/3: The Law of the People’s Republic of China on Foreign State Immunity [en-moj-gov-cn-lawsandregulationsht] saved 3/3: Foreign Trade Law of the People’s Republic of China [en-moj-gov-cn-lawsandregulationsht] Done. Total saved: 3 
enssib-hal-science-search,,HEALTHY,2,2.3,,,es expérimentations des outils OSC a [enssib-hal-science-search] Saved 2/3: Rapport de Prospection Thématique archéologique La porte des [enssib-hal-science-search] No more documents at page 1 (start=30). Done. [enssib-hal-science-search] Done. Total saved: 2 
fair-healthdata-be-search,,HEALTHY,3,6.0,,,oratoryTestResultMPX : resources [fair-healthdata-be-search] Saved 2/3: National Surveillance Healthcare Associated Infections: Deno [fair-healthdata-be-search] Saved 3/3: Creutzfeldt-Jakob disease surveillance [fair-healthdata-be-search] Done. Total saved: 3 
gb-go-kr-sub,,HEALTHY,3,2.6,,,[gb-go-kr-sub] page 1: saved 0/3 [gb-go-kr-sub] Saved 1/3: 2026년 2분기 경상북도 주민등록인구통계 [gb-go-kr-sub] Saved 2/3: 2026년 6월 경상북도 경기종합지수(2026년 4월 통계 기준) [gb-go-kr-sub] Saved 3/3: 2026년 5월 경상북도 주민등록인구(내국인) [gb-go-kr-sub] Done. Total saved: 3 
gov-wales-publications,,HEALTHY,3,10.1,,,"ations] saved 2/3: The Stopping Up of Highways (Hall Drive, North Cornelly, Bridgend) Order 202- [gov-wales-publications] saved 3/3: The A5 trunk road (Menai suspension bridge, Gwynedd and Anglesey) (temporary pro [gov-wales-publications] done. Total saved: 3 "
health-ni-gov-uk-publications,,HEALTHY,3,2.4,,,26 [health-ni-gov-uk-publications] Saved 2/3: Hospital statistics: inpatient and day case activity 2025/26 [health-ni-gov-uk-publications] Saved 3/3: Making Life Better - Key Indicators Progress Update 2026 [health-ni-gov-uk-publications] Done. Total saved: 3 
icn-hal-science-search,,HEALTHY,3,1.2,,,l Responses to Orga [icn-hal-science-search] Saved 2/3: Perceived influence structures of resilience capabilities in [icn-hal-science-search] Saved 3/3: The determinants of cleaner energy innovations of the world’ [icn-hal-science-search] Done. Total saved: 3 
incheon-go-kr-ic010205,,HEALTHY,3,2.6,,,"[incheon-go-kr-ic010205] saved 1/3: 청라호수도서관, 장애인 독서문화 프로그램 공모 2년 연속 선정 [incheon-go-kr-ic010205] saved 2/3: 인천시 정무부시장, 폭염 대비 현장 점검… 시민 안전 최우선 [incheon-go-kr-ic010205] saved 3/3: 인천시·고용노동부, 맨홀 질식사고 추방 공동선언 [incheon-go-kr-ic010205] Done. Total saved: 3 "
irb-usi-ch-publications,,HEALTHY,3,3.3,,,[irb-usi-ch-publications] done. Total saved: 3 
ivo-se-sok,,HEALTHY,3,10.1,,,[ivo-se-sok] list endpoint: https://www.ivo.se/sok/ AJAX JSON [ivo-se-sok] detail endpoint: publication HTML pages linked from search results [ivo-se-sok] page 1: saved 0/3 
kcg-go-kr-kcg,,HEALTHY,3,6.5,,,[kcg-go-kr-kcg] done: saved=3 
kihasa-re-kr-publish,,HEALTHY,3,1.0,,,[kihasa-re-kr-publish] Saved 1/3: 건강수명 추이 분석 및 정책과제 도출 연구 [kihasa-re-kr-publish] Saved 2/3: 2025년 희귀질환 실태조사 운영 [kihasa-re-kr-publish] Saved 3/3: 제5차 협동조합 기본계획 수립 용역 [kihasa-re-kr-publish] Done. Total saved: 3 
kma-go-kr-kma,,HEALTHY,3,2.2,,,"o-kr-kma] page 1: saved 0/3 [kma-go-kr-kma] Saved 1/3: 데이터로 읽어낸 날씨, 미래를 여는 아이디어가 되다 [kma-go-kr-kma] Saved 2/3: 위험기상 쫓는 미래 기상과학자 100인, 수도권 하늘 아래 모인다! [kma-go-kr-kma] Saved 3/3: 바람을 읽는 기술, 5년간의 한반도 바람을 1km 해상도, 10분 간격으로 재현하다 [kma-go-kr-kma] Done. Total saved: 3 "
kwdi-re-kr-plaza,,HEALTHY,3,4.5,,,"r-plaza] Saved 1/3: 유연한 근무환경, 여성의 경력유지에 기여. 유럽 주요국 비교와 국내 분석에서 ‘육아휴직 이후 유연근무’ [kwdi-re-kr-plaza] Saved 2/3: 「인구전략기본법」 전환 계기로, 인구정책에 성평등 원칙 반영해야 [kwdi-re-kr-plaza] Saved 3/3: HPV(사람유두종바이러스) 예방접종, 2030세대 건강권 관점에서 확대 논의 필요 [kwdi-re-kr-plaza] Done. Total saved: 3 "
mentalhealthcommission-ca-resources,,HEALTHY,3,41.8,,, [mentalhealthcommission-ca-resources] Saved 2/3: Unlocking the Potential: Integrated Mental Health in Primary Care [mentalhealthcommission-ca-resources] Saved 3/3: Suicide Prevention in the Workplace [mentalhealthcommission-ca-resources] Done. Total saved: 3 
ministeroturismo-gov-it-category,,HEALTHY,3,4.2,net:500,,steroturismo-gov-it-category] Saved 2/3: “Cammino di Francesco – Il Cammino della Luce”: lo spot isti [ministeroturismo-gov-it-category] Saved 3/3: Nasce “Il Cammino di Francesco – Il Cammino della Luce” [ministeroturismo-gov-it-category] Done. Total saved: 3 
mofe-go-kr-id,,HEALTHY,3,0.9,,,[mofe-go-kr-id] Saved 1/3: 한국장애인고용공단_개인정보 업무위탁 현황 [mofe-go-kr-id] Saved 2/3: 인천광역시 미추홀구_일자리지원센터 [mofe-go-kr-id] Saved 3/3: 전북특별자치도_임금별 근로여건만족도 사회조사 [mofe-go-kr-id] Done. Total saved: 3 
mwr-gov-cn-english,,HEALTHY,3,0.6,,,rmulation of flood mitigation planning [mwr-gov-cn-english] Saved 2/3: Specification for load design of hydraulic structures [mwr-gov-cn-english] Saved 3/3: Design specification for ground treatment of hydraulic struc [mwr-gov-cn-english] Done. Total saved: 3 
nersc-no-en,,HEALTHY,3,11.0,,,ed 2/3: Application and Evaluation of a Novel Python-Based Ensemble Data Assimilation Fr [nersc-no-en] item 10463945 skipped: abstract too short (0 chars) [nersc-no-en] saved 3/3: Ocean Decade Citizen Science Data Sharing Guideline [nersc-no-en] done. saved 3 
niams-nih-gov-newsroom,,HEALTHY,3,4.4,,,isease of excess bon [niams-nih-gov-newsroom] Saved 2/3: NIH-supported research survey to examine impact of COVID-19 [niams-nih-gov-newsroom] Saved 3/3: NIH-funded study to recruit thousands of participants to rev [niams-nih-gov-newsroom] Done. Total saved: 3 
nimhd-nih-gov-news-events,,HEALTHY,3,17.9,,,"s] listing p0: +1 new URLs [nimhd-nih-gov-news-events] listing page 1 (playwright)… [nimhd-nih-gov-news-events] page 1: 0 new URLs, stopping pagination [nimhd-nih-gov-news-events] total unique URLs collected: 14 [nimhd-nih-gov-news-events] done: saved 3 items "
nps-or-kr-pnsgdnc,,HEALTHY,3,1.4,,,"dnc] saved 1/3: [보도자료] 기초연금을 알기쉽게 인공지능 활용하여 홍보, 국민참여 콘텐츠 공모전 개최 [nps-or-kr-pnsgdnc] saved 2/3: [보도자료] 국민연금, 전북은행과 함께 미래세대 연금·금융 이해 돕는다 [nps-or-kr-pnsgdnc] saved 3/3: [보도자료] 국민연금공단, 실리콘밸리 대표 벤처캐피털과 투자협력에 관한 양해각서(MOU) 체결 [nps-or-kr-pnsgdnc] Done. Total saved: 3 "
openaire-eu-os-slovenia,,HEALTHY,3,20.4,net:empty response,,u-os-slovenia] saved 1/3: Slovenia: 1. Overview [openaire-eu-os-slovenia] saved 2/3: Slovenia: 2. Research Funding Organisations [openaire-eu-os-slovenia] saved 3/3: Slovenia: 3. Research Performing Organisations [openaire-eu-os-slovenia] done. Total saved: 3 
pergamos-lib-uoa-gr-search,,HEALTHY,3,3.1,,,α ελληνικά λαϊκά παραμύθια ως μέσο για τη διδακτική προ [pergamos-lib-uoa-gr-search] saved 3/3: Τεχνικές Μηχανικής Μάθησης για την Έρευνα της Ποιότητας των Υδάτων [pergamos-lib-uoa-gr-search] page 0: saved 3/3 [pergamos-lib-uoa-gr-search] done. Total saved: 3 
prism-go-kr-homepage,,HEALTHY,3,0.3,,,[prism-go-kr-homepage] page 0: saved 0/3 [prism-go-kr-homepage] 1/3: 국가예방접종 피해보상제도 개선을 위한 기초 연구 [prism-go-kr-homepage] 2/3: 국가예방접종 이상반응 능동감시 체계 마련 연구 [prism-go-kr-homepage] 3/3: 국립소록도병원 기능개선 및 발전방안 연구 [prism-go-kr-homepage] Done. Total saved: 3 
reglementation-controle-asnr-fr-information,,HEALTHY,3,15.0,,,"ion-controle-asnr-fr-information] saved 3/3: Rapport de l’ASN sur les évaluations complémentaires de sûreté (ECS) [reglementation-controle-asnr-fr-information] No next page after page 1, done. [reglementation-controle-asnr-fr-information] Done. Total saved: 3 "
rijksoverheid-nl-documenten,,HEALTHY,3,2.2,,,025) - Terms of Refere [rijksoverheid-nl-documenten] Saved 2/3: Algemeen Ambtsbericht Somalië (maart 2025) - algemeen-ambtsb [rijksoverheid-nl-documenten] Saved 3/3: Algemeen Ambtsbericht Somalië (maart 2025) [rijksoverheid-nl-documenten] Done. Total saved: 3 
scourt-go-kr-portal,,HEALTHY,3,0.7,,,"[scourt-go-kr-portal] Saved 1/3: 대법관후보추천위원회 개최 [scourt-go-kr-portal] Saved 2/3: 법원도서관, 2026 부산 세계도서관정보대회(WLIC) 참가 [scourt-go-kr-portal] Saved 3/3: 대법원 선고 2026도7265 정치자금법위반 등 사건에 관한 보도자료 [scourt-go-kr-portal] Done. Total saved: 3 "
siseministeerium-ee-otsing,,BROKEN,0,2.0,parse:parse error,,ministeerium-ee-otsing] JSON parse error on page 0: Expecting value: line 1 column 1 (char 0) [siseministeerium-ee-otsing] total available: 0 [siseministeerium-ee-otsing] page 0: empty response; end of results [siseministeerium-ee-otsing] Done. Total saved: 0 
stepi-re-kr-site,,HEALTHY,3,2.5,,,
unidata-gv-at-pages,,HEALTHY,3,5.1,,,[unidata-gv-at-pages] page 1: saved 0/3 [unidata-gv-at-pages] Done. Total saved: 3 
women-govt-nz-library,,HEALTHY,3,6.1,,,[women-govt-nz-library] page 0: saved 0/3 [women-govt-nz-library] crawl complete: 3 saved 
afp-gov-au-news-centre,,HEALTHY,3,1.9,,,ved next of ki [afp-gov-au-news-centre] saved 2/3: NSW man sentenced over online threats to federal parliamentarian [afp-gov-au-news-centre] saved 3/3: Sydney man charged after allegedly trafficking wife out of Australia [afp-gov-au-news-centre] done: saved 3 
arcep-fr-actualites,,HEALTHY,3,23.1,,, - édition 2026 (16 juillet 2026) [arcep-fr-actualites] Saved 2/3: L'Arcep et les marchés régulés (juillet 2026) [arcep-fr-actualites] Saved 3/3: La régulation de l'Arcep au service des territoires connectés - Editio [arcep-fr-actualites] Done. Total saved: 3 
avoindata-suomi-fi-data,,HEALTHY,3,4.1,,,[avoindata-suomi-fi-data] page 0: saved 3/3 [avoindata-suomi-fi-data] Done. 3 records saved. 
bmbfsfj-bund-de-bmbfsfj,,HEALTHY,3,7.6,,,bfsfj] saved 1/3: Michael Brand besucht Auschwitz-Birkenau [bmbfsfj-bund-de-bmbfsfj] saved 2/3: Ausbeutung bekämpfen und Betroffene schützen [bmbfsfj-bund-de-bmbfsfj] saved 3/3: Rechtsanspruch auf Ganztag startet [bmbfsfj-bund-de-bmbfsfj] Done. Total saved: 3 
bnf-fr-fr,,HEALTHY,3,7.6,,,"[bnf-fr-fr] page 1: saved 0/3 [bnf-fr-fr] Done: saved 3 records (limit=3, pages=2). "
cae-eco-fr-presse-cae-0,,HEALTHY,3,9.6,,,"mmuniqu [cae-eco-fr-presse-cae-0] item communique-de-presse-2024-2025-le-cae-fait-le-bilan abstract <50 chars, skipping. [cae-eco-fr-presse-cae-0] saved 3: Mesurer l'efficacité de l'assurance chômage | communiqué de [cae-eco-fr-presse-cae-0] page 0: saved 3/3 "
cedelft-eu-reports,,HEALTHY,3,7.5,,,maps [cedelft-eu-reports] Saved 1/3: ECMT study on transport pricing* [cedelft-eu-reports] Saved 2/3: The nuclear landscape* [cedelft-eu-reports] Saved 3/3: The ‘Prevention in Pursuit of Sustainable Business’ programm [cedelft-eu-reports] Done. Total saved: 3 
cnic-es-en,,HEALTHY,3,12.8,,,identify a protein essential for pr [cnic-es-en] Saved 2/3: Circulation: Largest genetic and MRI study carried out to date rules o [cnic-es-en] Saved 3/3: JACC: CardioOncology: Study questions the value of intensive cardiac s [cnic-es-en] Done. Total saved: 3 
culture-gouv-fr-espace-documentation,,HEALTHY,3,8.3,,,[culture-gouv-fr-espace-documentation] page 1: saved 0/3 
data-statistik-gv-at-web,,HEALTHY,3,9.6,,,[data-statistik-gv-at-web] Done. Total saved: 3 
dhs-gov-publication,,HEALTHY,3,48.2,,,"[dhs-gov-publication] Saved 1/3: FY 2025 List of Conferences Over $100,000 [dhs-gov-publication] Saved 2/3: FY 2025 Conference General Report [dhs-gov-publication] Saved 3/3: FY 2024 List of Conferences Over $100,000 [dhs-gov-publication] Done. Total saved: 3 "
dspace-emu-ee-search,,HEALTHY,3,6.9,,,"d treatment outcomes in horses examined at the eq [dspace-emu-ee-search] saved 3/3: Diagnosis, treatment and response in alpacas (Vicugna pacos) with mange managed by the Est [dspace-emu-ee-search] page 0: saved 3/3 [dspace-emu-ee-search] done. Total saved: 3 "
edoc-rki-de-handle,,HEALTHY,3,33.3,,,"1.21 skipped: abstract too short (0 chars) [edoc-rki-de-handle] item 1.22 skipped: abstract too short (0 chars) [edoc-rki-de-handle] saved 3/3: Hinweise zu Erkennung, Diagnostik und Therapie von Patienten mit COVID-19 [edoc-rki-de-handle] done. Total saved: 3 "
en-nhc-gov-cn-publicationshtml,,HEALTHY,3,2.5,,,ishes white paper on fight against COVID-19 (full [en-nhc-gov-cn-publicationshtml] Saved 3/3: Diagnosis and Treatment Protocol for COVID-19 (Trial Version [en-nhc-gov-cn-publicationshtml] page 1: saved 3/3 [en-nhc-gov-cn-publicationshtml] Done. Total saved: 3 
environment-govt-nz-acts-and-regulations,,HEALTHY,3,94.9,,,lations] Saved 2/3: Call for the Provision of Data (Production of Clay Bricks an [environment-govt-nz-acts-and-regulations] Saved 3/3: Call for the Provision of Data (Production of Gelatine) Noti [environment-govt-nz-acts-and-regulations] Done. Total saved: 3 
federalregister-gov-documents,,HEALTHY,3,1.1,,, To Fund Fundacion M [federalregister-gov-documents] Skipping 2026-15787: abstract too short (0 chars) [federalregister-gov-documents] Saved 3/3: Healthcare Advisory Committee (HAC); Announcement of the HAC [federalregister-gov-documents] Done. Total saved: 3 
gcsp-ch-publications,,HEALTHY,3,4.5,,,ilitary Domain: Multilateralism at a Crossroad [gcsp-ch-publications] Saved 2/3: The Oil Market Is Much More Vulnerable Than Trump Believes [gcsp-ch-publications] Saved 3/3: How to Win the Defense Innovation Contest [gcsp-ch-publications] Done. Total saved: 3 
government-se-publications,,HEALTHY,3,51.2,block:forbidden,,"//www.government.se/articles/2025/03/preventive-accessible-and-knowledge-based-social-services/: 403_forbidden [government-se-publications] saved 3/3: Preventive, accessible and knowledge-based social services [government-se-publications] done. Total saved: 3 "
hec-edu-en,,HEALTHY,3,13.3,parse:view_dom_id,,US companies dominate the 2025 HEC Paris – DowJones Grow [hec-edu-en] Saved 2/3: Sanofi and HEC Paris Launch the Sanofi MBA Life Sciences Sch [hec-edu-en] Saved 3/3: Parent CEOs More Likely to Accept Lower Pay Following Media [hec-edu-en] Done. Total saved: 3 
icp-fr-a-propos-de-licp,,HEALTHY,3,4.4,,,[icp-fr-a-propos-de-licp] crawl complete: 3 saved 
indicators-be-nl,,HEALTHY,3,9.0,,,ators-be-nl] page 1: saved 0/3 [indicators-be-nl] saved 1/3: Risico op armoede of sociale uitsluiting (i01) [indicators-be-nl] saved 2/3: Kinderarmoede (i02) [indicators-be-nl] saved 3/3: Zeer lage werkintensiteit (i03) [indicators-be-nl] Done. Total saved: 3 
